Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
10951,ES-2012-5923089,2012-01-07,2012-06-07,Standard Class,CB-12535,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,FUR-TA-10003591,Furniture,Tables,"Bevis Wood Table, Rectangular",1062.36,2,0.0,180.6,72.93,Medium
10953,ES-2012-5923089,2012-01-07,2012-06-07,Standard Class,CB-12535,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,TEC-PH-10004879,Technology,Phones,"Nokia Headset, Cordless",379.8,5,0.0,83.55,20.78,Medium
10955,ES-2012-5923089,2012-01-07,2012-06-07,Standard Class,CB-12535,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,FUR-BO-10004585,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",712.2,5,0.0,320.4,17.56,Medium
10952,ES-2012-5923089,2012-01-07,2012-06-07,Standard Class,CB-12535,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,TEC-AC-10003533,Technology,Accessories,"SanDisk Mouse, Bluetooth",229.86,6,0.0,25.2,14.03,Medium
10954,ES-2012-5923089,2012-01-07,2012-06-07,Standard Class,CB-12535,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",157.86,3,0.0,29.97,8.32,Medium
10303,ES-2012-5113958,2012-01-08,2012-06-08,Second Class,EB-13840,Ellis Ballard,Corporate,West Bromwich,England,United Kingdom,,EU,North,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",3979.29,7,0.0,1989.54,398.5,Medium
29473,IN-2012-31867,2012-01-08,2012-06-08,Standard Class,KD-16495,Keith Dawkins,Corporate,Nasik,Maharashtra,India,,APAC,Central Asia,OFF-AP-10000675,Office Supplies,Appliances,"Hamilton Beach Stove, White",1621.44,3,0.0,210.78,97.07,Medium
10302,ES-2012-5113958,2012-01-08,2012-06-08,Second Class,EB-13840,Ellis Ballard,Corporate,West Bromwich,England,United Kingdom,,EU,North,TEC-CO-10004325,Technology,Copiers,"Canon Personal Copier, Laser",428.22,3,0.0,192.69,51.0,Medium
23819,IN-2012-27499,2012-01-08,2012-05-08,Standard Class,JF-15415,Jennifer Ferguson,Consumer,Palembang,Sumatera Selatan,Indonesia,,APAC,Southeast Asia,TEC-CO-10000427,Technology,Copiers,"HP Fax Machine, Color",280.2834,1,0.07,72.3234,32.06,High
17965,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,FUR-FU-10001436,Furniture,Furnishings,"Advantus Clock, Duo Pack",257.25,5,0.0,30.75,31.95,High
17964,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,TEC-PH-10002119,Technology,Phones,"Samsung Headset, Full Size",223.47,3,0.0,26.73,29.99,High
1139,MX-2012-100741,2012-01-08,2012-03-08,Second Class,MS-17830,Melanie Seite,Consumer,Santiago del Estero,Santiago del Estero,Argentina,,LATAM,South,TEC-PH-10004184,Technology,Phones,"Motorola Headset, with Caller ID",255.168,8,0.4,38.208,22.28,Critical
15432,ES-2012-1369374,2012-01-08,2012-05-08,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Cottbus,Brandenburg,Germany,,EU,Central,OFF-ST-10000580,Office Supplies,Storage,"Fellowes Trays, Industrial",208.332,4,0.1,32.292,19.04,Medium
14916,ES-2012-3778678,2012-01-08,2012-03-08,First Class,EB-13930,Eric Barreto,Consumer,Perpignan,Languedoc-Roussillon,France,,EU,Central,OFF-BI-10002225,Office Supplies,Binders,"Cardinal Binding Machine, Durable",153.81,3,0.0,53.82,18.27,Medium
17970,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-EN-10003669,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",118.71,3,0.0,45.09,13.72,High
17966,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-AP-10004749,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Red",104.24700000000001,3,0.1,39.357,12.26,High
23092,IN-2012-75134,2012-01-08,2012-01-08,Same Day,DK-13225,Dean Katz,Corporate,Jiangyan,Jiangsu,China,,APAC,North Asia,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",65.34,9,0.0,11.61,11.75,Medium
29322,IN-2012-37467,2012-01-08,2012-06-08,Standard Class,SH-19975,Sally Hughsby,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-ST-10004346,Office Supplies,Storage,"Tenex Shelving, Single Width",196.88400000000001,4,0.1,6.444,11.06,Medium
17967,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-ST-10004489,Office Supplies,Storage,"Smead Lockers, Single Width",178.605,1,0.1,69.435,10.39,High
17968,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-AR-10002485,Office Supplies,Art,"Boston Markers, Easy-Erase",53.28,2,0.0,4.74,9.26,High
15122,ES-2012-2633867,2012-01-08,2012-05-08,Standard Class,DL-13315,Delfina Latchford,Consumer,Milan,Lombardy,Italy,,EU,South,FUR-FU-10000946,Furniture,Furnishings,"Advantus Stacking Tray, Durable",131.85,5,0.0,35.55,8.59,Medium
14917,ES-2012-3778678,2012-01-08,2012-03-08,First Class,EB-13930,Eric Barreto,Consumer,Perpignan,Languedoc-Roussillon,France,,EU,Central,TEC-AC-10002670,Technology,Accessories,"Logitech Mouse, Erganomic",108.36,4,0.0,24.84,6.94,Medium
17971,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-LA-10000404,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",46.44,4,0.0,3.24,4.77,High
17969,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",31.92,2,0.0,11.76,3.78,High
1140,MX-2012-100741,2012-01-08,2012-03-08,Second Class,MS-17830,Melanie Seite,Consumer,Santiago del Estero,Santiago del Estero,Argentina,,LATAM,South,OFF-LA-10000073,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",13.032,3,0.4,-3.528,3.65,Critical
15121,ES-2012-2633867,2012-01-08,2012-05-08,Standard Class,DL-13315,Delfina Latchford,Consumer,Milan,Lombardy,Italy,,EU,South,OFF-BI-10000282,Office Supplies,Binders,"Ibico Binder, Durable",33.96,2,0.0,0.96,2.98,Medium
17972,ES-2012-4662036,2012-01-08,2012-05-08,Standard Class,GH-14425,Gary Hwang,Consumer,Gummersbach,North Rhine-Westphalia,Germany,,EU,Central,OFF-BI-10000844,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",18.12,4,0.0,9.0,2.57,High
15120,ES-2012-2633867,2012-01-08,2012-05-08,Standard Class,DL-13315,Delfina Latchford,Consumer,Milan,Lombardy,Italy,,EU,South,TEC-AC-10001441,Technology,Accessories,"SanDisk Mouse, Erganomic",144.48,4,0.0,28.8,2.38,Medium
10304,ES-2012-5113958,2012-01-08,2012-06-08,Second Class,EB-13840,Ellis Ballard,Corporate,West Bromwich,England,United Kingdom,,EU,North,OFF-FA-10002393,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",43.56,3,0.0,12.6,2.3,Medium
15433,ES-2012-1369374,2012-01-08,2012-05-08,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Cottbus,Brandenburg,Germany,,EU,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",47.52,2,0.1,21.12,2.15,Medium
14918,ES-2012-3778678,2012-01-08,2012-03-08,First Class,EB-13930,Eric Barreto,Consumer,Perpignan,Languedoc-Roussillon,France,,EU,Central,TEC-PH-10004583,Technology,Phones,"Motorola Smart Phone, Cordless",1639.089,3,0.15,-154.341,1.98,Medium
29474,IN-2012-31867,2012-01-08,2012-06-08,Standard Class,KD-16495,Keith Dawkins,Corporate,Nasik,Maharashtra,India,,APAC,Central Asia,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",25.92,2,0.0,8.28,1.75,Medium
1141,MX-2012-100741,2012-01-08,2012-03-08,Second Class,MS-17830,Melanie Seite,Consumer,Santiago del Estero,Santiago del Estero,Argentina,,LATAM,South,OFF-BI-10001275,Office Supplies,Binders,"Avery Index Tab, Durable",6.69,5,0.7,-9.91,1.18,Critical
23091,IN-2012-75134,2012-01-08,2012-01-08,Same Day,DK-13225,Dean Katz,Corporate,Jiangyan,Jiangsu,China,,APAC,North Asia,OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",79.47,3,0.0,25.38,0.2,Medium
30863,ID-2012-86229,2012-01-08,2012-03-08,First Class,JO-15280,Jas O'Carroll,Consumer,Gisborne,Gisborne,New Zealand,,APAC,Oceania,OFF-LA-10004749,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",9.072000000000001,2,0.6,-10.668,0.17,Medium
31632,CA-2012-137946,2012-01-09,2012-04-09,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,United States,90045.0,US,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.9839999999999,2,0.2,335.9944,193.89,Critical
12197,ES-2012-3349892,2012-01-09,2012-05-09,Second Class,KM-16375,Katherine Murray,Home Office,Paris,Ile-de-France,France,,EU,Central,FUR-BO-10000155,Furniture,Bookcases,"Dania Corner Shelving, Metal",765.6389999999999,7,0.1,314.559,60.68,Medium
12196,ES-2012-3349892,2012-01-09,2012-05-09,Second Class,KM-16375,Katherine Murray,Home Office,Paris,Ile-de-France,France,,EU,Central,TEC-MA-10000331,Technology,Machines,"Okidata Printer, White",453.74699999999996,2,0.15,-74.793,25.6,Medium
50062,TU-2012-4890,2012-01-09,2012-06-09,Standard Class,AI-855,Arianne Irving,Consumer,Kahramanmaras,Kahramanmaras,Turkey,,EMEA,EMEA,FUR-SAF-10000213,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",352.536,2,0.6,-193.94400000000002,21.27,Medium
11913,ES-2012-4687979,2012-01-09,2012-05-09,Standard Class,SD-20485,Shirley Daniels,Home Office,London,England,United Kingdom,,EU,North,OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",140.94,6,0.1,25.02,20.37,High
29465,ID-2012-35556,2012-01-09,2012-04-09,Second Class,BD-11605,Brian Dahlen,Consumer,Herat,Hirat,Afghanistan,,APAC,Central Asia,OFF-SU-10001770,Office Supplies,Supplies,"Acme Scissors, Easy Grip",243.54,9,0.0,104.49,18.72,Medium
19234,ES-2012-1210194,2012-01-09,2012-06-09,Standard Class,CD-11920,Carlos Daly,Consumer,Cagliari,Sardinia,Italy,,EU,South,OFF-AP-10001882,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",187.83,3,0.0,75.06,13.74,Medium
12195,ES-2012-3349892,2012-01-09,2012-05-09,Second Class,KM-16375,Katherine Murray,Home Office,Paris,Ile-de-France,France,,EU,Central,OFF-EN-10001852,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",61.08,2,0.0,29.88,6.77,Medium
2327,MX-2012-100321,2012-01-09,2012-05-09,Standard Class,HP-14815,Harold Pawlan,Home Office,Consolación del Sur,Pinar del Río,Cuba,,LATAM,Caribbean,OFF-FA-10004410,Office Supplies,Fasteners,"Stockwell Staples, Metal",49.14,7,0.0,7.28,6.4,High
11912,ES-2012-4687979,2012-01-09,2012-05-09,Standard Class,SD-20485,Shirley Daniels,Home Office,London,England,United Kingdom,,EU,North,OFF-FA-10001113,Office Supplies,Fasteners,"OIC Push Pins, Assorted Sizes",44.496,4,0.1,4.896,5.91,High
29464,ID-2012-35556,2012-01-09,2012-04-09,Second Class,BD-11605,Brian Dahlen,Consumer,Herat,Hirat,Afghanistan,,APAC,Central Asia,OFF-EN-10001627,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",203.88,4,0.0,24.36,5.72,Medium
31633,CA-2012-137946,2012-01-09,2012-04-09,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,United States,90045.0,US,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49,3.78,Critical
22351,IN-2012-75435,2012-01-09,2012-02-09,First Class,TB-21520,Tracy Blumstein,Consumer,Dubbo,New South Wales,Australia,,APAC,Oceania,FUR-FU-10004995,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",43.254,3,0.1,5.274,3.26,High
50063,TU-2012-4890,2012-01-09,2012-06-09,Standard Class,AI-855,Arianne Irving,Consumer,Kahramanmaras,Kahramanmaras,Turkey,,EMEA,EMEA,OFF-KIT-10001609,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",28.188000000000002,1,0.6,-30.311999999999998,1.49,Medium
31631,CA-2012-137946,2012-01-09,2012-04-09,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,United States,90045.0,US,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038,0.93,Critical
26615,IN-2012-46336,2012-01-10,2012-05-10,Standard Class,DL-12865,Dan Lawera,Consumer,Kwinana,Western Australia,Australia,,APAC,Oceania,TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",972.567,3,0.1,194.42700000000002,123.88,High
40785,CA-2012-156566,2012-01-10,2012-04-10,First Class,EM-13960,Eric Murdock,Consumer,Portland,Oregon,United States,97206.0,US,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,116.14,Medium
12621,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,TEC-MA-10001142,Technology,Machines,"Epson Card Printer, Wireless",917.73,9,0.4,-397.71,86.34,Medium
30668,ID-2012-84591,2012-01-10,2012-03-10,First Class,BS-11590,Brendan Sweed,Corporate,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-AP-10003850,Office Supplies,Appliances,"Hoover Blender, White",235.00799999999998,4,0.4,-86.23200000000001,40.02,High
30672,ID-2012-84591,2012-01-10,2012-03-10,First Class,BS-11590,Brendan Sweed,Corporate,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-ST-10001173,Office Supplies,Storage,"Eldon Trays, Industrial",116.28,4,0.4,-77.52,38.61,High
8811,MX-2012-129560,2012-01-10,2012-06-10,Standard Class,SC-20230,Scot Coram,Corporate,Hidalgo,Michoacán,Mexico,,LATAM,North,TEC-PH-10002780,Technology,Phones,"Motorola Smart Phone, Cordless",428.52,1,0.0,175.68,34.8,Medium
14408,IT-2012-3552210,2012-01-10,2012-03-10,First Class,MT-17815,Meg Tillman,Consumer,Dublin,Dublin,Ireland,,EU,North,OFF-EN-10004895,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",100.125,5,0.5,-90.225,28.54,High
25537,ID-2012-37740,2012-01-10,2012-02-10,First Class,PB-18805,Patrick Bzostek,Home Office,Hanoi,Th? Dô Hà N?i,Vietnam,,APAC,Southeast Asia,OFF-SU-10002152,Office Supplies,Supplies,"Fiskars Shears, Serrated",184.011,5,0.17,-33.339,27.15,Medium
23514,ID-2012-40176,2012-01-10,2012-05-10,Standard Class,HM-14860,Harry Marie,Corporate,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-BO-10002736,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",286.29900000000004,3,0.35,-83.691,23.1,Medium
24968,IN-2012-77430,2012-01-10,2012-06-10,Standard Class,TH-21115,Thea Hudgings,Corporate,Bunbury,Western Australia,Australia,,APAC,Oceania,TEC-AC-10004897,Technology,Accessories,"Logitech Keyboard, Programmable",133.11,2,0.1,20.67,21.68,High
25538,ID-2012-37740,2012-01-10,2012-02-10,First Class,PB-18805,Patrick Bzostek,Home Office,Hanoi,Th? Dô Hà N?i,Vietnam,,APAC,Southeast Asia,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",115.9344,4,0.17,32.0544,20.14,Medium
37564,CA-2012-115392,2012-01-10,2012-04-10,Second Class,RM-19675,Robert Marley,Home Office,Cambridge,Massachusetts,United States,2138.0,US,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98,2,0.0,93.594,17.74,Medium
48494,MO-2012-2660,2012-01-10,2012-06-10,Standard Class,CS-1860,Cari Schnelling,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,OFF-BRE-10001107,Office Supplies,Appliances,"Breville Stove, Red",561.54,1,0.0,101.07,11.37,Medium
12620,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent",108.36,7,0.0,18.27,10.66,Medium
23512,ID-2012-40176,2012-01-10,2012-05-10,Standard Class,HM-14860,Harry Marie,Corporate,Manila,National Capital,Philippines,,APAC,Southeast Asia,TEC-MA-10001711,Technology,Machines,"Konica Phone, White",126.9,2,0.25,-1.74,10.39,Medium
30671,ID-2012-84591,2012-01-10,2012-03-10,First Class,BS-11590,Brendan Sweed,Corporate,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-EN-10002263,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",61.632,2,0.4,-26.748,10.17,High
12616,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,TEC-PH-10000641,Technology,Phones,"Motorola Headset, Full Size",97.236,2,0.4,-29.184,10.05,Medium
30669,ID-2012-84591,2012-01-10,2012-03-10,First Class,BS-11590,Brendan Sweed,Corporate,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-FA-10001957,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",53.676,6,0.4,-18.864,9.82,High
21669,ID-2012-60966,2012-01-10,2012-06-10,Standard Class,JM-15580,Jill Matthias,Consumer,Surabaya,Jawa Timur,Indonesia,,APAC,Southeast Asia,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",52.946999999999996,5,0.47,-9.003,8.45,High
23513,ID-2012-40176,2012-01-10,2012-05-10,Standard Class,HM-14860,Harry Marie,Corporate,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-CH-10004580,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",217.2375,5,0.25,17.2875,7.53,Medium
8559,MX-2012-146311,2012-01-10,2012-06-10,Standard Class,DW-13480,Dianna Wilson,Home Office,Mixco,Guatemala,Guatemala,,LATAM,Central,FUR-FU-10003384,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",106.08,3,0.0,50.88,7.17,High
7254,MX-2012-150476,2012-01-10,2012-05-10,Standard Class,BT-11440,Bobby Trafton,Consumer,León,Guanajuato,Mexico,,LATAM,North,TEC-PH-10000100,Technology,Phones,"Motorola Office Telephone, Full Size",146.1,3,0.0,45.24,7.15,Medium
32740,CA-2012-166135,2012-01-10,2012-06-10,Standard Class,SC-20440,Shaun Chance,Corporate,Aurora,Colorado,United States,80013.0,US,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.428,6.43,Medium
24969,IN-2012-77430,2012-01-10,2012-06-10,Standard Class,TH-21115,Thea Hudgings,Corporate,Bunbury,Western Australia,Australia,,APAC,Oceania,OFF-SU-10002306,Office Supplies,Supplies,"Elite Scissors, Steel",59.211000000000006,3,0.1,8.541,6.24,High
14409,IT-2012-3552210,2012-01-10,2012-03-10,First Class,MT-17815,Meg Tillman,Consumer,Dublin,Dublin,Ireland,,EU,North,OFF-FA-10003818,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",34.44,7,0.5,-9.03,5.17,High
12622,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,OFF-AR-10001606,Office Supplies,Art,"BIC Highlighters, Fluorescent",80.76,4,0.0,26.64,5.09,Medium
12617,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,OFF-LA-10004744,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",57.15,5,0.0,13.65,5.01,Medium
40332,CA-2012-148873,2012-01-10,2012-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,United States,62301.0,US,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.76799999999999,4,0.2,2.7192,4.85,High
30670,ID-2012-84591,2012-01-10,2012-03-10,First Class,BS-11590,Brendan Sweed,Corporate,Auckland,Auckland,New Zealand,,APAC,Oceania,FUR-FU-10003552,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",52.74,2,0.4,-21.12,3.18,High
12619,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,OFF-FA-10000191,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",62.28,4,0.0,18.6,3.09,Medium
7255,MX-2012-150476,2012-01-10,2012-05-10,Standard Class,BT-11440,Bobby Trafton,Consumer,León,Guanajuato,Mexico,,LATAM,North,OFF-ST-10000496,Office Supplies,Storage,"Tenex Folders, Wire Frame",44.58,3,0.0,15.6,2.61,Medium
12618,IT-2012-5301604,2012-01-10,2012-05-10,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,,EU,South,OFF-BI-10003058,Office Supplies,Binders,"Acco Binder Covers, Economy",66.6,5,0.0,27.3,2.59,Medium
8011,MX-2012-148362,2012-01-10,2012-05-10,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,OFF-FA-10000713,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",37.32,3,0.0,4.8,2.03,High
37565,CA-2012-115392,2012-01-10,2012-04-10,Second Class,RM-19675,Robert Marley,Home Office,Cambridge,Massachusetts,United States,2138.0,US,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0.0,10.327,1.35,Medium
24967,IN-2012-77430,2012-01-10,2012-06-10,Standard Class,TH-21115,Thea Hudgings,Corporate,Bunbury,Western Australia,Australia,,APAC,Oceania,OFF-BI-10004454,Office Supplies,Binders,"Cardinal Binder Covers, Clear",10.314,1,0.1,3.8939999999999997,1.3,High
40331,CA-2012-148873,2012-01-10,2012-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,United States,62301.0,US,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488,0.2,High
22185,IN-2012-55527,2012-01-11,2012-05-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-AP-10002351,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",3606.336,8,0.1,1202.016,196.84,Medium
29609,ID-2012-18742,2012-01-11,2012-02-11,First Class,HG-15025,Hunter Glantz,Consumer,Lahore,Punjab,Pakistan,,APAC,Central Asia,TEC-CO-10002697,Technology,Copiers,"Brother Wireless Fax, High-Speed",565.515,3,0.5,-237.555,143.42,High
21309,IN-2012-30572,2012-01-11,2012-05-11,Standard Class,TB-21595,Troy Blackwell,Consumer,Shanwei,Guangdong,China,,APAC,North Asia,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",914.28,2,0.0,91.38,92.86,Medium
6974,MX-2012-117842,2012-01-11,2012-03-11,First Class,PT-19090,Pete Takahito,Consumer,Obregón,Sonora,Mexico,,LATAM,North,TEC-CO-10002759,Technology,Copiers,"HP Copy Machine, Laser",323.79112000000003,2,0.002,5.831119999999999,74.69,High
